service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
82287,1,1,1,1,1,0,0,20171101,20181101
82288,1,1,1,1,1,0,0,20171101,20181101
82289,1,1,1,1,1,0,0,20171101,20181101
82290,1,1,1,1,1,0,0,20171101,20181101
82291,1,1,1,1,1,0,0,20171101,20181101
82303,1,1,1,1,1,0,0,20160401,20181101
82333,1,1,1,1,1,1,1,20160320,20181101
82334,1,1,1,1,1,1,0,20160320,20181101
82335,0,0,0,0,0,0,1,20160320,20181101
82381,1,1,1,1,1,0,0,20160401,20221231
82388,0,0,1,0,1,0,0,20160401,20221231
82389,1,1,1,1,1,0,0,20160401,20221231
82395,1,1,1,1,1,1,1,20160401,20221231
82400,0,0,1,0,1,0,0,20160401,20221231
82401,0,0,0,0,1,1,1,20160601,20210531
82418,1,1,1,1,1,0,0,20160401,20240331
82419,1,1,1,1,1,1,1,20160401,20240331
82420,1,1,1,1,1,1,1,20160401,20240331
82422,1,1,1,1,1,0,0,20160401,20240331
82423,1,1,1,1,1,1,1,20160401,20240331
82437,1,1,1,1,1,0,0,20171030,20171222
82516,0,0,0,0,0,1,1,20160401,20181101
82517,0,0,0,0,0,1,1,20160401,20181101
82520,0,0,0,0,0,1,1,20160401,20181101
82553,0,0,0,0,0,1,1,20160401,20181101
82560,1,0,0,1,0,0,0,20160401,20220331
82588,1,1,1,1,1,1,0,20160404,20180609
82604,1,1,1,1,1,1,1,20160501,20210430
82709,1,1,1,1,1,1,1,20160610,20210609
82758,1,1,0,1,1,1,1,20160401,20171216
82759,0,0,0,0,0,0,1,20160404,20190317
82761,1,1,1,1,1,1,1,20160404,20180501
82768,1,1,1,1,1,0,0,20160501,20181101
82769,1,1,1,1,1,0,0,20160501,20181101
82786,0,0,0,0,0,1,1,20160501,20181101
82787,0,0,0,0,0,1,1,20160501,20181101
82848,1,1,1,1,1,1,1,20160501,20210430
82851,1,1,1,1,1,1,1,20160501,20210430
82876,1,1,1,1,1,0,0,20160404,20230630
82890,0,0,0,0,1,0,0,20160404,20230630
82892,1,1,1,1,0,0,0,20160404,20230630
83082,0,0,0,0,0,1,0,20160701,20181101
83083,0,0,0,0,0,1,0,20160701,20181101
83084,0,0,0,0,0,1,0,20160701,20181101
83085,0,0,0,0,0,1,0,20160701,20181101
83086,0,0,0,0,0,1,0,20160701,20181101
83088,1,1,1,1,1,0,0,20160415,20240229
83094,1,1,1,1,1,0,0,20160415,20240229
83315,0,0,0,0,0,1,0,20170901,20181101
83316,0,0,0,0,0,1,0,20170901,20181101
83317,0,0,0,0,0,1,0,20170901,20181101
83318,0,0,0,0,0,1,0,20170901,20181101
83557,1,1,1,1,1,1,0,20160501,20221231
83650,1,1,1,1,1,1,1,20160501,20221231
83659,0,0,0,0,0,1,1,20160501,20221231
83666,1,1,1,1,1,0,0,20160501,20221231
83740,0,0,0,0,0,0,1,20170901,20181101
83741,0,0,0,0,0,0,1,20170901,20181101
83742,0,0,0,0,0,0,1,20170901,20181101
83743,0,0,0,0,0,0,1,20170901,20181101
83744,0,0,0,0,0,0,1,20170901,20181101
83772,1,1,1,1,1,1,0,20160425,20171231
83774,1,1,1,1,1,1,1,20160501,20210430
83775,1,1,1,1,1,1,1,20160501,20210430
83776,1,1,1,1,1,1,1,20160501,20210430
83827,1,1,1,1,1,1,1,20160501,20210430
83828,1,1,1,1,1,1,1,20160501,20210430
83848,1,1,1,1,1,1,1,20160520,20171231
83849,1,1,1,1,1,1,1,20160520,20171231
83850,1,1,1,1,1,1,1,20160520,20171231
83884,1,1,1,1,1,1,1,20160506,20210131
83885,1,1,1,1,1,1,1,20160506,20210131
83886,1,1,1,1,1,1,1,20160506,20210131
83887,1,1,1,1,1,1,1,20160506,20210131
83888,1,1,1,1,1,1,1,20160506,20210430
83889,1,1,1,1,1,1,1,20160506,20210430
83890,1,1,1,1,1,1,1,20160506,20210131
83891,1,1,1,1,1,1,1,20160506,20210131
83892,1,1,1,1,1,1,1,20160506,20210131
83893,1,1,1,1,1,1,1,20160506,20210131
83894,1,1,1,1,1,1,1,20160506,20210131
83895,1,1,1,1,1,1,1,20160506,20210131
83896,1,1,1,1,1,1,1,20160506,20210131
83897,1,1,1,1,1,1,1,20160506,20210131
83898,1,1,1,1,1,1,1,20160506,20210131
83899,1,1,1,1,1,1,1,20160506,20210131
83900,1,1,1,1,1,1,1,20160506,20210131
83901,1,1,1,1,1,1,1,20160506,20210131
83902,1,1,1,1,1,1,1,20160506,20210131
83903,1,1,1,1,1,1,1,20160506,20210131
83904,1,1,1,1,1,1,1,20160506,20210131
83905,1,1,1,1,1,1,1,20160506,20210131
83949,1,1,1,1,1,1,1,20160511,20210131
83992,1,1,1,1,1,0,0,20121001,20181101
84089,1,1,1,1,1,1,0,20160513,20240229
84139,1,1,1,1,1,1,1,20160516,20210131
84140,1,1,1,1,1,1,1,20160516,20210131
84141,1,1,1,1,1,1,1,20160516,20210131
84142,1,1,1,1,1,1,1,20160516,20210131
84143,1,1,1,1,1,1,1,20160516,20210131
84225,0,0,0,0,0,0,1,20160701,20181101
84226,0,0,0,0,0,0,1,20160701,20181101
84227,0,0,0,0,0,0,1,20160701,20181101
84228,0,0,0,0,0,0,1,20160701,20181101
84229,0,0,0,0,0,0,1,20160701,20181101
84239,1,1,1,1,1,0,0,20170901,20181101
84240,1,1,1,1,1,0,0,20170901,20181101
84241,1,1,1,1,1,0,0,20170901,20181101
84317,1,1,1,1,1,1,1,20160701,20210630
84757,0,0,0,0,0,1,0,20170901,20181101
84758,0,0,0,0,0,1,0,20170901,20181101
84759,0,0,0,0,0,1,0,20170901,20181101
84760,0,0,0,0,0,1,0,20170901,20181101
84761,0,0,0,0,0,1,0,20170901,20181101
84762,0,0,0,0,0,1,0,20170901,20181101
84819,1,1,1,1,1,1,0,20160610,20210609
84842,0,0,0,0,1,0,0,20171016,20180430
84843,1,0,1,0,1,0,0,20171016,20180430
84844,1,0,1,0,0,0,0,20171016,20180430
84861,1,1,1,1,1,1,1,20160605,20181231
84863,1,1,1,1,1,0,0,20160605,20181231
84874,1,1,1,1,1,1,1,20160605,20181231
84875,1,1,1,1,1,1,1,20160605,20181231
84876,1,1,1,1,1,1,1,20160605,20181231
84879,1,1,1,1,1,1,1,20160605,20181231
84888,1,1,1,1,1,1,0,20160610,20211231
85056,0,1,0,0,1,0,0,20160603,20240229
85058,0,1,0,0,1,0,0,20160603,20240229
85060,1,1,1,1,1,1,1,20160605,20181231
85061,1,1,1,1,1,1,1,20160605,20181231
85062,1,1,1,1,1,1,1,20160605,20181231
85083,1,1,0,1,0,1,0,20160701,20221231
85084,1,1,0,1,0,1,0,20160701,20221231
85085,0,0,1,0,1,0,1,20160701,20221231
85086,0,0,1,0,1,0,1,20160701,20221231
85091,0,0,1,0,0,0,0,20160701,20221231
85092,0,0,0,0,1,0,0,20160607,20240229
85094,0,1,0,0,0,0,0,20160607,20240229
85102,1,1,1,1,1,0,0,20160722,20181101
85103,0,0,0,0,0,1,1,20160722,20181101
85104,1,1,1,1,1,0,0,20160701,20221231
85356,1,1,1,1,1,1,0,20160615,20181231
85357,0,0,0,0,0,0,1,20160615,20181231
85606,1,1,1,1,1,0,0,20160701,20221231
85657,0,0,0,0,0,0,1,20160620,20200131
85658,0,0,0,0,0,1,1,20160620,20200131
85659,1,1,1,1,1,1,0,20160620,20200131
85661,1,1,1,1,1,0,0,20160620,20200131
85675,1,1,1,1,1,0,0,20170901,20181101
85679,1,1,1,1,1,0,0,20160617,20240229
85682,0,0,0,0,0,1,0,20160617,20240229
85688,0,0,0,0,0,1,0,20160617,20240229
85885,1,1,1,1,1,1,1,20160701,20210630
85886,1,1,1,1,1,1,0,20160815,20210814
85887,1,1,1,1,1,1,1,20160620,20181231
85888,1,1,1,1,1,1,1,20160815,20210814
85889,0,0,0,0,0,0,1,20160815,20210814
85892,1,1,1,1,1,0,0,20160615,20181231
85893,0,0,0,0,0,1,0,20160615,20181231
85894,1,1,1,1,1,0,1,20160615,20181231
85915,0,0,0,0,0,1,0,20170901,20180930
86083,1,1,1,1,1,1,1,20160701,20221231
86084,1,1,1,1,1,1,0,20160701,20221231
86104,1,1,1,1,1,0,0,20160701,20230630
86105,0,1,0,1,0,1,0,20160701,20230630
86106,0,1,0,1,0,1,0,20160701,20230630
86107,1,0,1,0,1,0,1,20160701,20230630
86108,1,1,1,1,1,1,0,20160801,20210731
86109,0,0,0,0,0,0,1,20160801,20210731
86110,1,1,1,1,1,0,0,20160801,20210731
86119,1,1,1,1,1,1,1,20160701,20221231
86120,1,1,1,1,1,1,1,20160701,20221231
86123,1,1,1,1,1,0,0,20160701,20221231
86129,1,1,1,1,1,0,0,20160701,20221231
86141,1,1,1,1,1,0,0,20160701,20181101
86142,0,0,0,0,0,1,1,20160701,20181101
86150,1,1,1,1,1,0,0,20160701,20221231
86151,1,1,1,1,1,0,0,20160701,20221231
86157,1,1,1,1,1,1,1,20160701,20221231
86162,1,1,1,1,1,1,1,20160701,20221231
86188,1,1,1,1,1,0,0,20160901,20181101
86189,1,1,1,1,1,0,0,20160901,20181101
86190,1,1,1,1,1,0,0,20160901,20181101
86191,1,1,1,1,1,0,0,20160901,20181101
86192,0,0,0,0,0,1,1,20160901,20181101
86193,0,0,0,0,0,1,1,20160901,20181101
86204,1,1,1,1,1,1,1,20160701,20210630
86215,0,0,0,0,0,0,1,20160901,20181101
86217,0,0,0,0,0,0,1,20160901,20181101
86218,0,0,0,0,0,0,1,20160901,20181101
86219,0,0,0,0,0,0,1,20160901,20181101
86220,0,0,0,0,0,0,1,20160901,20181101
86221,0,0,0,0,0,0,1,20160901,20181101
86222,0,0,0,0,0,0,1,20160901,20181101
86223,0,0,0,0,0,0,1,20160901,20181101
86225,1,1,0,1,1,0,1,20160701,20221231
86226,0,0,1,0,0,1,0,20160701,20221231
86227,1,1,1,1,1,0,0,20160701,20221231
86304,1,1,1,1,1,1,1,20160718,20210430
86305,1,1,1,1,1,1,1,20160718,20181223
86324,0,0,1,0,0,0,0,20160801,20221231
86328,0,0,1,0,0,0,0,20160801,20221231
86329,0,1,1,0,1,0,0,20160801,20221231
86330,0,1,0,0,1,0,0,20160801,20221231
86358,0,0,0,0,0,0,1,20160801,20221231
86376,1,1,1,1,1,1,0,20160801,20221231
86396,1,1,1,1,1,0,0,20160801,20221231
86397,1,1,1,1,1,0,0,20160801,20221231
86398,1,1,1,1,1,0,0,20160801,20221231
86449,0,1,0,0,0,0,0,20160801,20221231
86619,1,1,1,1,1,0,1,20160801,20221231
86656,0,0,0,0,0,0,1,20170901,20181101
86657,0,0,0,0,0,0,1,20170901,20181101
86658,0,0,0,0,0,0,1,20170901,20181101
86659,0,0,0,0,0,0,1,20170901,20181101
86673,0,0,0,0,0,1,0,20160901,20181101
86674,0,0,0,0,0,1,0,20160901,20181101
86675,0,0,0,0,0,1,0,20160901,20181101
86676,0,0,0,0,0,1,0,20160901,20181101
86681,1,1,1,1,1,0,0,20160801,20221231
86699,0,1,0,0,0,0,0,20160801,20221231
86739,1,1,1,1,1,1,0,20160801,20221231
86740,0,1,0,0,0,0,0,20160801,20221231
86741,1,1,1,1,1,1,0,20160801,20221231
86747,1,1,1,1,1,0,0,20160801,20221231
86829,0,0,1,1,0,0,0,20160901,20221231
86865,0,0,0,0,1,0,0,20160901,20221231
86999,0,0,0,0,0,1,0,20160901,20221231
87057,1,1,1,1,0,0,0,20160901,20181101
87058,1,1,1,1,0,0,0,20160901,20181101
87059,1,1,1,1,0,0,0,20160901,20181101
87060,1,1,1,1,0,0,0,20160901,20181101
87061,1,1,1,1,0,0,0,20160901,20181101
87062,1,1,1,1,0,0,0,20160901,20181101
87063,1,1,1,1,0,0,0,20160901,20181101
87071,1,1,1,1,0,0,0,20160901,20181101
87102,0,0,0,0,0,1,0,20160901,20181101
87103,0,0,0,0,0,1,0,20160901,20181101
87104,0,0,0,0,0,0,1,20160901,20181101
87105,0,0,0,0,0,0,1,20160901,20181101
87106,0,0,0,0,1,0,0,20160901,20181101
87107,0,0,0,0,1,0,0,20160901,20181101
87108,0,0,0,0,1,0,0,20160901,20181101
87109,0,0,0,0,1,0,0,20160901,20181101
87110,0,0,0,0,1,0,0,20160901,20181101
87111,0,0,0,0,1,0,0,20160901,20181101
87112,0,0,0,0,1,0,0,20160901,20181101
87113,0,0,0,0,1,0,0,20160901,20181101
87114,1,1,1,1,1,0,0,20160901,20181101
87115,1,1,1,1,1,0,0,20160901,20181101
87116,1,1,1,1,1,0,0,20160901,20181101
87280,0,0,0,0,0,1,1,20160901,20181101
87281,0,0,0,0,0,1,1,20160901,20181101
87282,0,0,0,0,0,1,1,20160901,20181101
87309,1,1,1,1,0,1,0,20160815,20171231
87310,0,0,0,0,1,0,0,20160815,20171231
87311,0,0,0,0,1,0,1,20160815,20171231
87333,0,0,0,0,0,0,1,20160901,20181101
87334,0,0,0,0,0,0,1,20160901,20181101
87335,0,0,0,0,0,0,1,20160901,20181101
87336,0,0,0,0,0,0,1,20160901,20181101
87459,1,1,1,1,1,1,0,20160801,20180105
87461,1,1,1,1,1,0,0,20171101,20181101
87462,1,1,1,1,1,0,0,20171101,20181101
87463,1,1,1,1,1,0,0,20171101,20181101
87464,1,1,1,1,1,0,0,20171101,20181101
87465,1,0,0,0,0,0,0,20160901,20221231
87471,0,1,0,0,0,0,0,20160901,20221231
87486,0,0,1,1,0,0,0,20160901,20221231
87516,0,0,0,0,0,1,0,20160901,20221231
87524,1,1,1,1,1,0,0,20160901,20181101
87525,1,1,1,1,1,0,0,20160901,20181101
87526,1,1,1,1,1,0,0,20160901,20181101
87527,1,1,1,1,1,0,0,20160901,20181101
87528,1,1,1,1,1,0,0,20160901,20181101
87529,1,1,1,1,1,0,0,20160901,20181101
87530,1,1,1,1,1,0,0,20160901,20181101
87531,1,1,1,1,1,0,0,20160901,20181101
87546,1,1,1,1,1,0,0,20160901,20221231
87581,0,0,0,0,1,0,1,20160617,20191204
87615,1,1,1,1,1,0,0,20160901,20221231
87616,1,1,1,1,1,0,0,20160901,20221231
87702,1,1,1,1,1,0,0,20160901,20221231
87713,1,1,1,1,1,1,0,20160901,20221231
87714,1,1,1,1,1,0,0,20160901,20221231
88138,1,1,1,1,1,0,0,20160901,20221231
88146,1,1,1,1,1,1,0,20160901,20221231
88147,1,1,1,1,1,0,0,20160901,20221231
88154,0,0,0,0,0,1,0,20160901,20181101
88155,0,0,0,0,0,1,0,20160901,20181101
88156,0,0,0,0,0,1,0,20160901,20181101
88157,0,0,0,0,0,1,0,20160901,20181101
88158,0,0,0,0,0,1,0,20160901,20181101
88159,0,0,0,0,0,0,1,20160901,20181101
88160,0,0,0,0,0,0,1,20160901,20181101
88161,0,0,0,0,0,0,1,20160901,20181101
88162,0,0,0,0,0,0,1,20160901,20181101
88163,0,0,0,0,0,0,1,20160901,20181101
88168,0,0,0,0,0,1,0,20170901,20181101
88169,0,0,0,0,0,1,0,20170901,20181101
88170,0,0,0,0,0,1,0,20170901,20181101
88171,0,0,0,0,0,1,0,20170901,20181101
88172,0,0,0,0,0,0,1,20170901,20181101
88173,0,0,0,0,0,0,1,20170901,20181101
88174,0,0,0,0,0,0,1,20170901,20181101
88175,0,0,0,0,0,0,1,20170901,20181101
88185,1,1,1,1,1,0,0,20160901,20221231
88189,1,1,1,1,1,0,0,20160901,20221231
88190,1,1,1,1,1,0,0,20160901,20221231
88191,1,1,1,1,1,0,0,20160901,20221231
88192,1,1,1,1,1,0,0,20160901,20221231
88193,1,1,1,1,1,1,1,20160901,20221231
88212,1,1,1,1,1,0,0,20160901,20221231
88215,1,1,1,1,1,1,1,20160901,20221231
88216,1,1,1,1,1,0,0,20160901,20221231
88219,1,1,1,1,1,0,0,20160901,20221231
88220,0,0,0,0,0,1,1,20160901,20221231
88221,1,1,1,1,1,0,1,20160901,20221231
88293,0,0,0,0,0,1,1,20160829,20171231
88294,1,0,1,0,1,0,0,20160829,20171231
88295,0,1,0,1,0,0,0,20160829,20171231
88296,1,0,1,0,1,1,1,20160829,20171231
88362,1,1,1,1,1,1,1,20160905,20210904
88363,1,1,1,1,1,1,1,20160906,20210904
88430,1,1,1,1,1,1,1,20160912,20210911
88432,1,1,1,1,1,1,1,20160912,20201122
88434,1,1,1,1,1,1,1,20161101,20211031
88435,1,1,1,1,1,1,1,20161101,20211031
88436,1,1,1,1,1,1,1,20161101,20211031
88437,1,1,1,1,1,1,1,20161101,20211031
88438,1,1,1,1,1,1,1,20161101,20211031
88439,1,1,1,1,1,1,1,20161101,20211031
88541,1,1,1,1,1,0,0,20160901,20171231
88542,1,1,1,1,1,1,0,20160901,20171231
88543,1,0,1,1,1,0,0,20160901,20171231
88544,0,1,0,0,0,1,0,20160901,20171231
88545,1,1,1,1,1,1,1,20160901,20221231
88546,1,1,1,1,1,1,1,20160901,20221231
88547,0,0,0,0,1,0,0,20160901,20221231
88591,1,1,1,1,1,0,0,20160901,20221231
88596,1,1,1,1,1,0,0,20170901,20180611
88744,1,1,1,1,1,1,1,20151123,20201122
88745,1,1,1,1,1,1,1,20151123,20201122
88755,1,1,1,1,1,0,0,20160901,20180606
88757,1,1,1,1,1,0,0,20160901,20181231
88758,0,0,0,0,0,1,1,20160901,20181231
88759,1,1,1,1,1,1,1,20160901,20181231
88762,1,1,1,1,1,0,0,20141001,20181231
88770,1,1,1,1,1,0,0,20170901,20180611
88780,1,1,1,1,1,1,1,20160919,20181101
88793,1,1,1,1,1,1,1,20160919,20181101
88923,1,1,1,1,1,0,0,20160905,20240229
88977,1,1,1,1,1,0,0,20170901,20180611
89041,0,0,1,0,0,0,0,20160901,20221231
89049,1,1,1,1,1,0,0,20161001,20221231
89092,1,1,1,1,1,0,0,20160912,20240229
89094,1,1,1,1,1,0,0,20160912,20240229
89168,0,0,0,0,0,0,1,20170901,20180619
89169,0,0,0,0,0,1,0,20170901,20180619
89170,0,0,0,0,0,1,1,20170901,20180619
89171,1,1,1,1,1,1,1,20170901,20180619
89172,1,1,1,1,1,0,0,20170901,20180619
89173,1,1,1,1,1,1,0,20170901,20180619
89174,0,1,1,1,0,0,0,20161001,20221231
89175,1,0,0,0,0,0,0,20161001,20221231
89179,0,1,1,0,0,0,0,20171107,20180411
89180,1,1,1,1,1,0,0,20161001,20221231
89181,0,0,0,0,0,1,1,20161001,20221231
89182,1,1,1,1,1,1,1,20161001,20221231
89200,1,1,1,1,1,0,0,20161001,20221231
89201,1,1,1,1,1,0,0,20161001,20221231
89202,0,1,1,0,0,0,0,20171107,20180411
89204,1,1,1,1,0,1,0,20140601,20230630
89205,1,1,1,1,1,1,1,20161001,20221231
89206,1,1,1,1,1,1,0,20161001,20221231
89212,1,1,1,1,1,1,1,20161001,20221231
89213,1,1,1,1,1,0,0,20161001,20221231
89214,1,1,1,1,1,1,1,20161001,20221231
89218,1,1,1,1,1,0,0,20170901,20180531
89219,1,1,1,1,1,1,1,20170901,20180531
89220,1,1,1,1,1,1,1,20170901,20180531
89221,1,1,1,1,1,1,1,20170901,20180531
89222,1,1,1,1,1,0,0,20170901,20180531
89229,1,1,1,1,1,1,1,20161001,20221231
89230,1,1,1,1,1,0,0,20161001,20221231
89244,1,1,1,1,1,0,0,20161001,20181101
89245,1,1,1,1,1,0,0,20161001,20181101
89246,1,1,1,1,1,0,0,20161001,20181101
89247,1,1,1,1,1,0,0,20161001,20181101
89248,1,1,1,1,1,0,0,20161001,20181101
89249,1,1,1,1,1,0,0,20161001,20181101
89250,1,1,1,1,1,0,0,20161001,20181101
89251,1,1,1,1,1,0,0,20161001,20181101
89252,1,1,1,1,1,0,0,20161001,20181101
89259,1,1,1,1,1,0,0,20161001,20221231
89267,1,1,1,1,1,0,0,20161001,20221231
89268,1,0,0,0,0,0,0,20161001,20221231
89269,1,0,0,0,0,0,0,20161001,20221231
89272,0,0,0,0,0,0,1,20161001,20221231
89282,1,1,1,1,1,1,1,20160921,20210920
89342,1,1,1,1,1,0,0,20160926,20181101
89343,1,1,1,1,1,0,0,20170901,20181101
89344,1,1,1,1,1,0,0,20170901,20181101
89345,1,1,1,1,1,0,0,20170901,20181101
89346,1,1,1,1,1,0,0,20170901,20181101
89347,1,1,1,1,1,0,0,20170901,20181101
89348,1,1,1,1,1,0,0,20170901,20181101
89349,1,1,1,1,1,0,0,20170901,20181101
89360,1,1,1,1,1,1,1,20160919,20171231
89366,1,1,1,1,1,0,0,20161010,20221231
89367,0,0,0,0,0,0,1,20160923,20171231
89368,0,0,0,0,1,0,0,20160923,20171231
89375,1,1,1,1,1,1,1,20161003,20181101
89376,1,1,1,1,1,0,0,20161003,20181101
89377,1,1,1,0,1,1,1,20161003,20181101
89378,0,0,0,1,0,0,0,20161003,20181101
89379,0,0,0,0,0,1,1,20161003,20181101
89380,1,1,1,1,1,0,0,20161003,20181101
89381,1,1,1,1,1,1,1,20161003,20181101
89382,1,1,1,1,1,1,1,20161003,20181101
89424,0,0,0,0,1,0,1,20161001,20181101
89425,0,1,0,0,0,1,0,20161001,20181101
89426,1,0,1,1,0,0,0,20161001,20181101
89427,0,0,0,0,1,0,1,20161001,20181101
89428,1,1,1,1,0,1,0,20161001,20181101
89434,1,1,1,1,1,0,0,20160926,20181101
89443,1,1,1,1,1,0,0,20161010,20181101
89452,1,1,1,1,1,0,0,20161001,20181101
89560,1,0,0,0,0,0,0,20160926,20181231
89561,1,1,1,1,1,1,1,20160926,20181231
89973,0,0,0,0,1,0,1,20161021,20211020
89974,1,1,1,1,1,1,1,20161125,20211124
89977,1,1,1,1,1,1,1,20170507,20211009
89978,1,1,1,1,1,1,1,20170507,20211009
89990,1,1,1,1,1,0,0,20161001,20221231
89991,1,1,1,1,1,1,1,20161101,20211031
89998,1,1,1,1,0,1,0,20170901,20180531
90010,0,0,0,0,1,0,0,20170901,20180606
90011,1,1,1,1,1,0,0,20170901,20180606
90012,0,0,0,0,1,0,0,20170901,20180606
90013,1,1,1,1,0,0,0,20170901,20180606
90014,0,0,0,0,1,0,0,20161001,20181231
90015,1,1,1,1,0,0,0,20161001,20181231
90023,1,1,1,1,1,0,0,20170901,20180531
90118,0,0,0,0,0,1,0,20170901,20180606
90119,1,1,1,1,1,0,0,20170901,20180606
90120,0,0,0,0,0,0,1,20170901,20180606
90121,1,1,1,1,1,1,1,20170901,20180606
90135,1,1,1,1,1,1,1,20161111,20211020
90161,1,1,1,1,1,1,1,20170101,20211231
90166,0,0,0,0,0,0,1,20170101,20211231
90168,1,1,1,1,1,1,1,20170101,20211231
90177,1,1,1,1,1,1,0,20170101,20211231
90178,1,1,1,1,1,1,1,20170101,20211231
90179,0,0,0,0,0,0,1,20170101,20211231
90182,1,1,1,1,1,1,1,20170101,20211231
90183,1,1,1,1,1,1,1,20170101,20211231
90190,1,1,1,1,1,1,1,20170101,20211231
90192,1,1,1,1,1,1,1,20170101,20211231
90195,0,0,0,0,1,0,0,20170101,20211231
90197,0,0,0,0,0,0,1,20170101,20211231
90198,0,0,1,0,1,0,0,20161101,20221231
90201,1,1,1,1,1,0,0,20161101,20221231
90203,1,1,1,1,1,0,0,20170901,20181101
90204,1,1,1,1,1,0,0,20170901,20181101
90205,1,1,1,1,1,0,0,20170901,20181101
90206,1,1,1,1,1,0,0,20170901,20181101
90207,1,1,1,1,1,0,0,20170901,20181101
90208,1,1,1,1,1,0,0,20170901,20181101
90209,1,1,1,1,1,0,0,20170901,20181101
90348,1,1,1,1,1,0,0,20170901,20181101
90349,1,1,1,1,1,0,0,20170901,20181101
90350,1,1,1,1,1,0,0,20170901,20181101
90351,1,1,1,1,1,0,0,20170901,20181101
90352,1,1,1,1,1,0,0,20170901,20181101
90353,1,1,1,1,1,0,0,20170901,20181101
90354,1,1,1,1,1,0,0,20170901,20181101
90355,1,1,1,1,1,0,0,20170901,20181101
90460,1,1,1,1,1,0,0,20161024,20181101
90461,1,1,1,1,1,0,0,20161024,20181101
90476,1,1,1,1,1,1,0,20161101,20221231
90477,1,1,1,1,1,0,0,20161101,20221231
90478,1,1,1,1,1,1,1,20161101,20221231
90479,1,1,1,1,1,1,1,20161101,20221231
90480,0,0,0,0,0,1,1,20161101,20221231
90481,1,1,1,1,1,1,1,20161101,20221231
90482,1,1,1,1,1,1,1,20161101,20221231
90483,1,1,1,1,1,1,1,20161101,20221231
90484,1,1,1,1,1,1,1,20161101,20221231
90486,1,1,1,1,1,0,0,20161101,20221231
90520,0,0,0,0,1,0,1,20161101,20221231
90521,0,0,0,0,1,0,0,20161101,20221231
90524,0,0,0,0,1,0,1,20161101,20221231
90529,0,0,0,0,0,1,0,20161101,20221231
90531,1,1,1,1,1,0,0,20161101,20221231
90538,1,1,1,1,1,1,1,20161101,20221231
90550,1,1,1,1,1,0,1,20161101,20221231
90551,0,0,1,0,0,0,1,20161101,20221231
90562,0,0,0,0,0,1,0,20160617,20240229
90563,0,0,0,0,0,1,0,20160617,20240229
90567,1,1,1,1,1,0,0,20161020,20240229
90570,0,0,1,0,0,0,0,20161020,20240229
90572,0,0,0,0,0,1,0,20161020,20240229
90576,1,1,1,1,0,0,0,20161020,20240229
90579,1,0,1,0,1,1,0,20161020,20240229
90580,1,0,1,0,1,1,0,20161020,20240229
90582,0,1,0,1,0,0,0,20161020,20240229
90583,0,1,0,1,0,0,0,20161020,20240229
90584,1,1,1,1,1,0,0,20161101,20221231
90585,1,1,1,1,1,0,0,20161101,20221231
90586,1,1,1,1,1,0,0,20161101,20221231
90587,1,1,1,1,1,0,1,20161101,20221231
90590,1,1,1,1,1,0,0,20161101,20221231
90592,1,1,1,1,0,0,0,20161201,20221231
90593,1,1,1,1,1,0,0,20161101,20221231
90595,0,0,1,0,0,0,0,20161101,20221231
90606,1,1,1,1,1,1,1,20161101,20221231
90607,1,1,1,1,1,0,0,20161101,20221231
90612,1,1,1,1,1,1,1,20161101,20221231
90613,0,0,0,0,1,1,0,20161101,20221231
90630,1,1,1,1,1,1,1,20161101,20221231
90631,1,1,1,1,1,1,1,20161101,20221231
90632,0,0,0,0,1,1,0,20161101,20221231
90633,1,1,1,1,0,0,1,20151101,20221231
90634,1,1,1,1,1,0,0,20161101,20221231
90635,1,1,1,1,1,0,0,20161101,20221231
90637,1,1,1,1,1,1,1,20161101,20221231
90638,1,1,1,1,1,1,1,20161101,20221231
90640,1,1,1,1,1,1,1,20161111,20211110
90641,0,0,0,0,0,1,1,20140901,20200131
90642,0,0,0,0,0,1,0,20140901,20200131
90643,1,1,1,1,1,0,0,20161014,20181101
90644,1,1,1,1,1,0,0,20161101,20221231
90645,1,0,0,0,0,0,0,20161201,20221231
90773,1,1,1,1,1,0,0,20161101,20221231
90877,1,0,0,0,0,0,0,20161201,20221231
91023,1,1,1,1,1,0,0,20161031,20240229
91028,1,1,1,1,1,0,0,20161101,20221231
91029,1,1,1,1,1,0,0,20161101,20221231
91030,0,0,0,0,0,1,1,20161101,20221231
91031,1,1,1,1,1,1,1,20161101,20221231
91032,1,1,1,1,1,0,0,20170901,20181101
91033,1,1,1,1,1,0,0,20170901,20181101
91034,1,1,1,1,1,0,0,20170901,20181101
91036,1,1,1,1,1,0,0,20170901,20181101
91037,1,1,1,1,1,0,0,20170901,20181101
91038,1,1,1,1,1,0,0,20170901,20181101
91039,1,1,1,1,1,0,0,20170901,20181101
91040,1,1,1,1,1,0,0,20170901,20181101
91041,1,1,1,1,1,0,0,20161101,20221231
91042,1,1,1,1,1,0,0,20161101,20221231
91043,1,1,1,1,1,0,0,20161031,20240229
91045,1,1,1,1,1,0,0,20161031,20240229
91046,1,1,1,1,1,0,0,20161031,20240229
91047,1,1,1,1,1,0,0,20161101,20221231
91048,1,1,1,1,1,1,1,20161101,20221231
91049,1,1,1,1,1,1,1,20161101,20221231
91050,0,0,0,0,0,0,1,20161101,20221231
